Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
62.74,toyota.prius,0.0,0.92908
62.84,toyota.prius,0.0,0.92908
62.94,toyota.prius,0.0,0.92908
63.04,toyota.prius,0.0,0.92908
63.15,toyota.prius,0.0,0.92908
63.25,toyota.prius,0.0,0.92908
63.35,toyota.prius,0.0,0.92908
63.45,toyota.prius,0.0,0.92908
63.55,toyota.prius,0.0,0.92908
63.65,toyota.prius,0.0,0.92908
63.76,toyota.prius,0.0,0.92908
63.86,toyota.prius,0.0,0.92908
63.96,toyota.prius,0.0,0.92908
64.06,toyota.prius,0.0,0.92908
64.16,toyota.prius,0.0,0.92908
64.26,toyota.prius,0.0,0.92908
64.37,toyota.prius,0.0,0.92908
64.47,toyota.prius,0.0,0.92908
64.57,toyota.prius,0.0,0.92908
64.67,toyota.prius,0.0,0.92908
64.77,toyota.prius,0.0,0.92908
64.87,toyota.prius,0.0,0.92908
64.98,toyota.prius,0.0,0.92908
65.08,toyota.prius,0.0,0.92908
65.18,toyota.prius,0.0,0.92908
65.28,toyota.prius,0.0,0.92908
65.38,toyota.prius,0.0,0.92908
65.48,toyota.prius,0.0,0.92908
65.59,toyota.prius,0.0,0.92908
65.69,toyota.prius,0.0,0.92908
65.79,toyota.prius,0.0,0.92908
65.89,toyota.prius,0.0,0.92908
65.99,toyota.prius,0.0,0.92908
66.09,toyota.prius,0.0,0.92908
66.2,toyota.prius,0.0,0.92908
66.3,toyota.prius,0.0,0.92908
66.4,toyota.prius,0.0,0.92908
66.5,toyota.prius,0.0,0.92908
66.6,toyota.prius,0.0,0.92908
66.7,toyota.prius,0.0,0.92908
66.8,toyota.prius,0.0,0.92908
66.91,toyota.prius,0.0,0.92908
67.01,toyota.prius,0.0,0.92908
67.11,toyota.prius,0.0,0.92908
67.21,toyota.prius,0.0,0.92908
67.31,toyota.prius,0.0,0.92908
67.41,toyota.prius,0.0,0.92908
67.52,toyota.prius,0.0,0.92908
67.62,toyota.prius,0.0,0.92908
67.72,toyota.prius,0.0,0.92908
67.82,toyota.prius,0.0,0.92908
67.92,toyota.prius,0.0,0.92908
68.02,toyota.prius,0.0,0.92908
68.13,toyota.prius,0.0,0.92908
68.23,toyota.prius,0.0,0.92908
68.33,toyota.prius,0.0,0.92908
68.43,toyota.prius,0.0,0.92908
68.53,toyota.prius,0.0,0.92908
68.63,toyota.prius,0.0,0.92908
68.74,toyota.prius,0.0,0.92908
68.84,toyota.prius,0.0,0.92908
68.94,toyota.prius,0.0,0.92908
69.04,toyota.prius,0.0,0.92908
69.14,toyota.prius,0.0,0.92908
69.24,toyota.prius,0.0,0.92908
69.35,toyota.prius,0.0,0.92908
69.45,toyota.prius,0.0,0.92908
69.55,toyota.prius,0.0,0.92908
69.65,toyota.prius,0.0,0.92908
69.75,toyota.prius,0.0,0.92908
69.85,toyota.prius,0.0,0.92908
69.96,toyota.prius,0.0,0.92908
