timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894962.6694136,41.7048327582819,-87.9918776820318,0.710242930455035,41.70483357256063,-87.99182665579369,14.580106473930844,358.6060503705831,1.4609118574301114,445.71632918315953,445.98852658585895,2457,2457
1745894962.769464,41.7048327582819,-87.9918776820318,0.710242930455035,41.70483357256063,-87.99182665579369,14.580106473930844,358.6060503705831,1.457790258324851,445.71632918315953,445.98852658585895,2457,2457
1745894962.869765,41.7048477612977,-87.9918774325788,0.709691712844674,41.70484672549151,-87.9918270314249,14.701005764226432,358.9042564297459,1.47351654250851,447.3839530797028,447.8247358243582,2462,2462
1745894962.9695268,41.7048477612977,-87.9918774325788,0.709691712844674,41.70484672549151,-87.9918270314249,14.701005764226432,358.9042564297459,1.4657705081869776,447.3839530797028,447.8247358243582,2462,2462
1745894963.0698886,41.7048477612977,-87.9918774325788,0.709691712844674,41.70484672549151,-87.9918270314249,14.701005764226432,358.9042564297459,1.474568040380211,447.3839530797028,447.8247358243582,2462,2462
1745894963.1700065,41.7048607519184,-87.9918772158897,0.709691712844674,41.704859985893535,-87.99182730902844,14.820354069948854,359.5110231148531,1.4827795510929602,448.8278976474205,449.39088499794093,2465,2465
1745894963.2702477,41.7048607519184,-87.9918772158897,0.709691712844674,41.704859985893535,-87.99182730902844,14.820354069948854,359.5110231148531,1.4846946797784135,448.8278976474205,449.39088499794093,2465,2465
1745894963.370674,41.7048607519184,-87.9918772158897,0.709691712844674,41.704859985893535,-87.99182730902844,14.820354069948854,359.5110231148531,1.487242295612753,448.8278976474205,449.39088499794093,2465,2465
1745894963.4716394,41.7048768033452,-87.9918769487637,0.709691712844674,41.704873337864825,-87.99182741118746,14.937785927236082,0.25717065615529033,1.507039991916098,450.61206630159415,451.2254608762856,2468,2468
1745894963.5715623,41.7048768033452,-87.9918769487637,0.709691712844674,41.704873337864825,-87.99182741118746,14.937785927236082,0.25717065615529033,1.4908176067722074,450.61206630159415,451.2254608762856,2468,2468
1745894963.671635,41.7048876697087,-87.9918767673632,0.710242930455035,41.70488678963039,-87.99182727785973,15.054875922579049,0.9849661055602005,1.5050123607124208,451.8199009959328,452.39179093563337,2470,2470
1745894963.7712562,41.7048876697087,-87.9918767673632,0.710242930455035,41.70488678963039,-87.99182727785973,15.054875922579049,0.9849661055602005,1.498892498287571,451.8199009959328,452.39179093563337,2470,2470
1745894963.87151,41.7048876697087,-87.9918767673632,0.710242930455035,41.70488678963039,-87.99182727785973,15.054875922579049,0.9849661055602005,1.5082463759879574,451.8199009959328,452.39179093563337,2470,2470
1745894963.9716692,41.7049024950512,-87.9918765207333,0.709691712844674,41.70490035983357,-87.99182694289932,15.172141492580865,1.5612246835225334,1.5185330242819748,453.46779612591143,453.9692901450756,2473,2473
1745894964.0722988,41.7049024950512,-87.9918765207333,0.709691712844674,41.70490035983357,-87.99182694289932,15.172141492580865,1.5612246835225334,1.5253299693447455,453.46779612591143,453.9692901450756,2473,2473
1745894964.1720455,41.7049024950512,-87.9918765207333,0.709691712844674,41.70490035983357,-87.99182694289932,15.172141492580865,1.5612246835225334,1.5122244174754436,453.46779612591143,453.9692901450756,2473,2473
1745894964.272129,41.7049153727037,-87.9918771559393,358.895185938528,41.704914041894256,-87.99182643926522,15.289970356449494,1.8837751377128023,1.52905025867485,454.90043019482044,455.3305609124846,2476,2476
1745894964.3725555,41.7049153727037,-87.9918771559393,358.895185938528,41.704914041894256,-87.99182643926522,15.289970356449494,1.8837751377128023,1.5345767047932948,454.90043019482044,455.3305609124846,2476,2476
1745894964.4728484,41.7049296118696,-87.9918783802638,357.523383424866,41.70492782813571,-87.99182585412885,15.407956135841673,1.970501678142451,1.5434317480472581,456.48529698781505,456.8247544101494,2480,2480
1745894964.572871,41.7049296118696,-87.9918783802638,357.523383424866,41.70492782813571,-87.99182585412885,15.407956135841673,1.970501678142451,1.5402614804306927,456.48529698781505,456.8247544101494,2480,2480
1745894964.6730454,41.7049296118696,-87.9918783802638,357.523383424866,41.70492782813571,-87.99182585412885,15.407956135841673,1.970501678142451,1.541921921870655,456.48529698781505,456.8247544101494,2480,2480
1745894964.7731273,41.7049433323075,-87.991880449093,355.913425875224,41.704941713622816,-87.99182526786782,15.525050290076694,1.739338514716718,1.5526775170637372,458.0137592857038,458.2711037860505,2485,2485
