latitude,longitude,elevation,heading,Elevation-original
41.7024552303565,-87.991824621381,227.456188964844,359.165142335284,232.156188964844
41.7024575219367,-87.9918246072426,227.453503417969,359.571593232413,232.153503417969
41.7024597153612,-87.9918246473396,227.450985717773,359.620524707627,232.150985717773
41.7024618073397,-87.9918245054278,227.448574829102,359.620524707627,232.148574829102
41.7024638060976,-87.9918244746493,227.446286010742,359.621043802004,232.146286010742
41.702465722602,-87.9918244902796,227.443798828125,359.621043802004,232.143798828125
41.7024675497243,-87.9918245085952,227.44143371582,359.620524707627,232.14143371582
41.7024692984317,-87.9918245248451,227.439190673828,359.621043802004,232.139190673828
41.7024709999804,-87.9918245407049,227.437069702148,359.621043802004,232.137069702148
41.7024726850784,-87.9918245560827,227.434948730469,359.620524707627,232.134948730469
41.702474394304,-87.9918245714376,227.432843017578,359.62000561325,232.132843017578
41.7024761495915,-87.9918245875498,227.430661010742,359.62000561325,232.130661010742
41.7024779004921,-87.9918246031801,227.428387451172,359.62000561325,232.128387451172
41.7024796003955,-87.9918246182824,227.426190185547,359.620524707627,232.126190185547
41.7024812580754,-87.9918246329258,227.424099731445,359.620524707627,232.124099731445
41.7024829020465,-87.9918246476609,227.422009277344,359.620524707627,232.122009277344
41.702484566855,-87.9918246627403,227.419918823242,359.620524707627,232.119918823242
41.7024862919826,-87.9918246778427,227.417782592773,359.620524707627,232.117782592773
41.7024881169109,-87.9918246940008,227.415539550781,359.62000561325,232.115539550781
41.7024900860568,-87.9918247116279,227.413082885742,359.62000561325,232.113082885742
41.7024922399985,-87.9918247319633,227.41018371582,359.620524707627,232.11018371582
41.7024946105407,-87.991824752643,227.406811523437,359.620524707627,232.106811523437
41.7024972327781,-87.9918247759851,227.403088378906,359.62000561325,232.103088378906
41.7025001439989,-87.9918248022651,227.398937988281,359.62000561325,232.098937988281
41.7025033820396,-87.9918248310009,227.394329833984,359.62000561325,232.094329833984
41.7025069803498,-87.9918248630877,227.389218139648,359.620524707627,232.089218139648
41.7025109345426,-87.9918248977221,227.383557128906,359.62000561325,232.083557128906
41.7025150696926,-87.991824934537,227.377499389648,359.620524707627,232.077499389648
41.7025192010037,-87.991824971765,227.371350097656,359.620524707627,232.071350097656
41.7025232615768,-87.9918250078684,227.365216064453,359.620524707627,232.065216064453
41.7025272568953,-87.991825043421,227.35924987793,359.620524707627,232.05924987793
41.7025312132803,-87.9918250786063,227.35339050293,359.620524707627,232.05339050293
41.70253516802,-87.991825113585,227.347592163086,359.62000561325,232.047592163086
41.7025391611444,-87.9918251495048,227.341748046875,359.62000561325,232.041748046875
41.7025432332316,-87.9918251858606,227.335797119141,359.62000561325,232.035797119141
41.7025474281502,-87.9918252230886,227.329678344727,359.620524707627,232.029678344727
41.7025517574156,-87.9918252613036,227.323330688477,359.620524707627,232.023330688477
41.7025560954544,-87.9918252998399,227.316891479492,359.620524707627,232.016891479492
41.7025603353373,-87.9918253384679,227.309826660156,359.621043802004,232.009826660156
41.7025644249706,-87.9918253751222,227.302517700195,359.621043802004,232.002517700195
41.7025683473553,-87.9918254098714,227.295498657227,359.620524707627,231.995498657227
41.7025720986529,-87.991825443473,227.288876342773,359.62000561325,231.988876342773
41.7025756832504,-87.9918254753073,227.282574462891,359.620524707627,231.982574462891
41.7025791093731,-87.99182550604,227.276623535156,359.620524707627,231.976623535156
41.7025823852463,-87.9918255352807,227.270916748047,359.62000561325,231.970916748047
41.7025855141602,-87.9918255636722,227.265423583984,359.620524707627,231.965423583984
41.7025885037917,-87.9918255905031,227.260052490234,359.620524707627,231.960052490234
41.7025913640114,-87.9918256160026,227.254833984375,359.620524707627,231.954833984375
41.7025941013994,-87.9918256404005,227.249859619141,359.620524707627,231.949859619141
41.7025967219877,-87.9918256635131,227.245129394531,359.62000561325,231.945129394531
41.7025992312598,-87.9918256858683,227.24059753418,359.62000561325,231.94059753418
41.7026016346993,-87.9918257072824,227.236248779297,359.62000561325,231.936248779297
41.7026039284678,-87.9918257275719,227.23212890625,359.62000561325,231.93212890625
41.7026061240807,-87.9918257472188,227.22822265625,359.62000561325,231.92822265625
41.7026082522458,-87.9918257662918,227.224346923828,359.62000561325,231.924346923828
41.7026103491547,-87.9918257852272,227.220639038086,359.620524707627,231.920639038086
41.7026124559339,-87.9918258041166,227.216870117188,359.62000561325,231.916870117188
41.7026146043879,-87.9918258230519,227.213040161133,359.62000561325,231.913040161133
41.7026168345468,-87.9918258428824,227.209103393555,359.620524707627,231.909103393555
41.7026191875371,-87.9918258643195,227.204891967773,359.62000561325,231.904891967773
41.7026216951633,-87.9918258859632,227.200421142578,359.620524707627,231.900421142578
41.7026244023905,-87.9918259110037,227.195202636719,359.620524707627,231.895202636719
41.7026273476035,-87.9918259378116,227.18916015625,359.620524707627,231.88916015625
41.7026305724772,-87.9918259660654,227.182415771484,359.62000561325,231.882415771484
41.7026341181383,-87.9918259976472,227.175106811523,359.62000561325,231.875106811523
